#                            mT                            pT                         phi_p                           y_p                         dNd3p              dNd3p (GeV^{-3})
            0.5478620000000000             0.0000000000000000             2.5132741228718345            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             2.7227136331111539            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             2.9321531433504733            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             3.1415926535897927            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             3.3510321638291121            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             3.5604716740684315            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             3.7699111843077509            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             3.9793506945470702            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             4.1887902047863896            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             4.3982297150257095            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             4.6076692252650293            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             4.8171087355043491            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             5.0265482457436690            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             5.2359877559829888            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             5.4454272662223087            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             5.6548667764616285            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             5.8643062867009483            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             6.0737457969402682            -0.5000000000000001             0.0307444761257564             4.0013561401662301
            0.5478620000000000             0.0000000000000000             0.0000000000000000            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             0.2094395102393195            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             0.4188790204786391            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             0.6283185307179586            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             0.8377580409572781            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             1.0471975511965976            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             1.2566370614359172            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             1.4660765716752369            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             1.6755160819145565            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             1.8849555921538761            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             2.0943951023931957            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             2.3038346126325151            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             2.5132741228718345            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             2.7227136331111539            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             2.9321531433504733            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             3.1415926535897927            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             3.3510321638291121            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             3.5604716740684315            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             3.7699111843077509            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             3.9793506945470702            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             4.1887902047863896            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             4.3982297150257095            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             4.6076692252650293            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             4.8171087355043491            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             5.0265482457436690            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             5.2359877559829888            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             5.4454272662223087            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             5.6548667764616285            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             5.8643062867009483            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             6.0737457969402682            -0.4000000000000001             0.0308477810022122             4.0148011440760287
            0.5478620000000000             0.0000000000000000             0.0000000000000000            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             0.2094395102393195            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             0.4188790204786391            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             0.6283185307179586            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             0.8377580409572781            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             1.0471975511965976            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             1.2566370614359172            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             1.4660765716752369            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             1.6755160819145565            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             1.8849555921538761            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             2.0943951023931957            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             2.3038346126325151            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             2.5132741228718345            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             2.7227136331111539            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             2.9321531433504733            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             3.1415926535897927            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             3.3510321638291121            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             3.5604716740684315            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             3.7699111843077509            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             3.9793506945470702            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             4.1887902047863896            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             4.3982297150257095            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             4.6076692252650293            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             4.8171087355043491            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             5.0265482457436690            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             5.2359877559829888            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             5.4454272662223087            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             5.6548667764616285            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             5.8643062867009483            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             6.0737457969402682            -0.3000000000000002             0.0309278964019706             4.0252280658239785
            0.5478620000000000             0.0000000000000000             0.0000000000000000            -0.2000000000000001             0.0309849634837869             4.0326552770502495
            0.5478620000000000             0.0000000000000000             0.2094395102393195            -0.2000000000000001             0.0309849634837869             4.0326552770502495
